usage_start_date,cloud_provider,billing_account_id,environment,region,service_name,usage_type,usage_quantity,unblended_cost,currency,resource_id,line_item_description,tag_cost_center
2026-01-27,Azure,ACT-6164,Staging,us-east-1,SQL Database,vCore-Hours,55.1984,8.28,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2026-01-27,Azure,ACT-8036,Staging,us-east-1,SQL Database,Data-Storage,64.7488,9.71,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2026-01-27,Azure,ACT-4684,Staging,us-east-1,Blob Storage,Hot-LRS-Storage,98.2869,14.74,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2026-01-27,Azure,ACT-6871,Staging,us-east-1,Sentinel,Data-Ingestion,41.8509,6.28,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2026-01-27,Azure,ACT-6226,Staging,eu-west-1,Virtual Machines,D2s_v3,76.1765,11.43,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-8517,Staging,eu-west-1,Virtual Machines,Managed_Disks,46.583,6.99,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-3874,Staging,eu-west-1,SQL Database,vCore-Hours,77.7427,11.66,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-5584,Staging,eu-west-1,SQL Database,Data-Storage,47.986,7.2,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-8490,Staging,eu-west-1,Blob Storage,Hot-LRS-Storage,70.1304,10.52,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-9657,Staging,eu-west-1,Sentinel,Data-Ingestion,46.5555,6.98,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-1784,Staging,ap-south-1,Virtual Machines,D2s_v3,47.2818,7.09,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-2312,Staging,ap-south-1,Virtual Machines,Managed_Disks,53.8412,8.08,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-9334,Staging,ap-south-1,SQL Database,vCore-Hours,92.3721,13.86,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-2211,Staging,ap-south-1,SQL Database,Data-Storage,87.8748,13.18,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-6850,Staging,ap-south-1,Blob Storage,Hot-LRS-Storage,52.25,7.84,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-9151,Staging,ap-south-1,Sentinel,Data-Ingestion,30.9019,4.64,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-2647,Dev,us-east-1,Virtual Machines,D2s_v3,73.1885,10.98,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in us-east-1,ENG-RD
2026-01-27,Azure,ACT-5790,Dev,us-east-1,Virtual Machines,Managed_Disks,62.476,9.37,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in us-east-1,ENG-RD
2026-01-27,Azure,ACT-8018,Dev,us-east-1,SQL Database,vCore-Hours,48.5641,7.28,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2026-01-27,Azure,ACT-5843,Dev,us-east-1,SQL Database,Data-Storage,92.3081,13.85,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2026-01-27,Azure,ACT-8130,Dev,us-east-1,Blob Storage,Hot-LRS-Storage,36.4947,5.47,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2026-01-27,Azure,ACT-7300,Dev,us-east-1,Sentinel,Data-Ingestion,76.1205,11.42,USD,azure-sentinel-dev-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2026-01-27,Azure,ACT-1518,Dev,eu-west-1,Virtual Machines,D2s_v3,13.6876,2.05,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-7869,Dev,eu-west-1,Virtual Machines,Managed_Disks,41.0603,6.16,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-3483,Dev,eu-west-1,SQL Database,vCore-Hours,87.0967,13.06,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-5191,Dev,eu-west-1,SQL Database,Data-Storage,59.6664,8.95,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-1682,Dev,eu-west-1,Blob Storage,Hot-LRS-Storage,37.5227,5.63,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-9144,Dev,eu-west-1,Sentinel,Data-Ingestion,58.8487,8.83,USD,azure-sentinel-dev-001,Charge for Sentinel Data-Ingestion in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-6438,Dev,ap-south-1,Virtual Machines,D2s_v3,71.6674,10.75,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-9794,Dev,ap-south-1,Virtual Machines,Managed_Disks,72.335,10.85,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-4048,Dev,ap-south-1,SQL Database,vCore-Hours,30.3893,4.56,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-6326,Dev,ap-south-1,SQL Database,Data-Storage,15.3494,2.3,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-2098,Dev,ap-south-1,Blob Storage,Hot-LRS-Storage,67.6208,10.14,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-8909,Dev,ap-south-1,Sentinel,Data-Ingestion,48.4565,7.27,USD,azure-sentinel-dev-001,Charge for Sentinel Data-Ingestion in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-7358,Shared-Services,us-east-1,Virtual Machines,D2s_v3,63.3988,9.51,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines D2s_v3 in us-east-1,ENG-RD
2026-01-27,Azure,ACT-4455,Shared-Services,us-east-1,Virtual Machines,Managed_Disks,49.6197,7.44,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines Managed_Disks in us-east-1,ENG-RD
2026-01-27,Azure,ACT-8570,Shared-Services,us-east-1,SQL Database,vCore-Hours,71.4555,10.72,USD,azure-sql database-shared-services-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2026-01-27,Azure,ACT-3777,Shared-Services,us-east-1,SQL Database,Data-Storage,14.6474,2.2,USD,azure-sql database-shared-services-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2026-01-27,Azure,ACT-5530,Shared-Services,us-east-1,Blob Storage,Hot-LRS-Storage,58.8396,8.83,USD,azure-blob storage-shared-services-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2026-01-27,Azure,ACT-3194,Shared-Services,us-east-1,Sentinel,Data-Ingestion,38.6979,5.8,USD,azure-sentinel-shared-services-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2026-01-27,Azure,ACT-8191,Shared-Services,eu-west-1,Virtual Machines,D2s_v3,40.6226,6.09,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-8344,Shared-Services,eu-west-1,Virtual Machines,Managed_Disks,84.269,12.64,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-2674,Shared-Services,eu-west-1,SQL Database,vCore-Hours,24.8832,3.73,USD,azure-sql database-shared-services-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-5590,Shared-Services,eu-west-1,SQL Database,Data-Storage,18.5949,2.79,USD,azure-sql database-shared-services-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-4082,Shared-Services,eu-west-1,Blob Storage,Hot-LRS-Storage,69.3628,10.4,USD,azure-blob storage-shared-services-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-3885,Shared-Services,eu-west-1,Sentinel,Data-Ingestion,71.0343,10.66,USD,azure-sentinel-shared-services-001,Charge for Sentinel Data-Ingestion in eu-west-1,ENG-RD
2026-01-27,Azure,ACT-2903,Shared-Services,ap-south-1,Virtual Machines,D2s_v3,29.9894,4.5,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines D2s_v3 in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-5510,Shared-Services,ap-south-1,Virtual Machines,Managed_Disks,28.8779,4.33,USD,azure-virtual machines-shared-services-001,Charge for Virtual Machines Managed_Disks in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-4030,Shared-Services,ap-south-1,SQL Database,vCore-Hours,80.7618,12.11,USD,azure-sql database-shared-services-001,Charge for SQL Database vCore-Hours in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-5568,Shared-Services,ap-south-1,SQL Database,Data-Storage,14.2881,2.14,USD,azure-sql database-shared-services-001,Charge for SQL Database Data-Storage in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-8585,Shared-Services,ap-south-1,Blob Storage,Hot-LRS-Storage,93.2488,13.99,USD,azure-blob storage-shared-services-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,ENG-RD
2026-01-27,Azure,ACT-9586,Shared-Services,ap-south-1,Sentinel,Data-Ingestion,27.7008,4.16,USD,azure-sentinel-shared-services-001,Charge for Sentinel Data-Ingestion in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-2805,Prod,us-east-1,EC2,RunInstances,14.6366,6.59,USD,aws-ec2-prod-001,Charge for EC2 RunInstances in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-2092,Prod,us-east-1,EC2,EBS:VolumeUsage,79.1436,35.61,USD,aws-ec2-prod-001,Charge for EC2 EBS:VolumeUsage in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-9989,Prod,us-east-1,EC2,DataTransfer-Out,66.1769,29.78,USD,aws-ec2-prod-001,Charge for EC2 DataTransfer-Out in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-6086,Prod,us-east-1,S3,StandardStorage,52.3492,23.56,USD,aws-s3-prod-001,Charge for S3 StandardStorage in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-3305,Prod,us-east-1,S3,Select-Storage,92.5343,41.64,USD,aws-s3-prod-001,Charge for S3 Select-Storage in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-8634,Prod,us-east-1,S3,DataTransfer-Out,72.7897,32.76,USD,aws-s3-prod-001,Charge for S3 DataTransfer-Out in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-6384,Prod,us-east-1,RDS,db.m5.large,78.4196,35.29,USD,aws-rds-prod-001,Charge for RDS db.m5.large in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-4456,Prod,us-east-1,RDS,StorageUsage,60.4658,27.21,USD,aws-rds-prod-001,Charge for RDS StorageUsage in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-2574,Prod,us-east-1,Lambda,Lambda-GB-Second,32.8169,14.77,USD,aws-lambda-prod-001,Charge for Lambda Lambda-GB-Second in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-8022,Prod,us-east-1,Lambda,Requests,72.1586,32.47,USD,aws-lambda-prod-001,Charge for Lambda Requests in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-9010,Prod,us-east-1,Databricks,Premium-Worker-DBU,97.7717,44.0,USD,aws-databricks-prod-001,Charge for Databricks Premium-Worker-DBU in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-2962,Prod,us-east-1,Databricks,Serverless-SQL-DBU,68.0151,30.61,USD,aws-databricks-prod-001,Charge for Databricks Serverless-SQL-DBU in us-east-1,FIN-OPS
2026-01-28,AWS,ACT-9779,Prod,eu-west-1,EC2,RunInstances,63.8492,28.73,USD,aws-ec2-prod-001,Charge for EC2 RunInstances in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-9632,Prod,eu-west-1,EC2,EBS:VolumeUsage,27.1429,12.21,USD,aws-ec2-prod-001,Charge for EC2 EBS:VolumeUsage in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-6510,Prod,eu-west-1,EC2,DataTransfer-Out,28.2625,12.72,USD,aws-ec2-prod-001,Charge for EC2 DataTransfer-Out in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-3621,Prod,eu-west-1,S3,StandardStorage,94.1493,42.37,USD,aws-s3-prod-001,Charge for S3 StandardStorage in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-4894,Prod,eu-west-1,S3,Select-Storage,38.2224,17.2,USD,aws-s3-prod-001,Charge for S3 Select-Storage in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-8348,Prod,eu-west-1,S3,DataTransfer-Out,15.9319,7.17,USD,aws-s3-prod-001,Charge for S3 DataTransfer-Out in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-1216,Prod,eu-west-1,RDS,db.m5.large,56.3825,25.37,USD,aws-rds-prod-001,Charge for RDS db.m5.large in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-5932,Prod,eu-west-1,RDS,StorageUsage,19.395,8.73,USD,aws-rds-prod-001,Charge for RDS StorageUsage in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-2754,Prod,eu-west-1,Lambda,Lambda-GB-Second,68.831,30.97,USD,aws-lambda-prod-001,Charge for Lambda Lambda-GB-Second in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-9866,Prod,eu-west-1,Lambda,Requests,71.2662,32.07,USD,aws-lambda-prod-001,Charge for Lambda Requests in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-6298,Prod,eu-west-1,Databricks,Premium-Worker-DBU,30.5408,13.74,USD,aws-databricks-prod-001,Charge for Databricks Premium-Worker-DBU in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-5067,Prod,eu-west-1,Databricks,Serverless-SQL-DBU,99.0844,44.59,USD,aws-databricks-prod-001,Charge for Databricks Serverless-SQL-DBU in eu-west-1,FIN-OPS
2026-01-28,AWS,ACT-4806,Prod,ap-south-1,EC2,RunInstances,27.334,12.3,USD,aws-ec2-prod-001,Charge for EC2 RunInstances in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-5203,Prod,ap-south-1,EC2,EBS:VolumeUsage,50.9497,22.93,USD,aws-ec2-prod-001,Charge for EC2 EBS:VolumeUsage in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-5143,Prod,ap-south-1,EC2,DataTransfer-Out,78.7953,35.46,USD,aws-ec2-prod-001,Charge for EC2 DataTransfer-Out in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-3403,Prod,ap-south-1,S3,StandardStorage,31.236,14.06,USD,aws-s3-prod-001,Charge for S3 StandardStorage in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-6145,Prod,ap-south-1,S3,Select-Storage,48.3739,21.77,USD,aws-s3-prod-001,Charge for S3 Select-Storage in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-9269,Prod,ap-south-1,S3,DataTransfer-Out,70.7415,31.83,USD,aws-s3-prod-001,Charge for S3 DataTransfer-Out in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-4110,Prod,ap-south-1,RDS,db.m5.large,89.7025,40.37,USD,aws-rds-prod-001,Charge for RDS db.m5.large in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-2068,Prod,ap-south-1,RDS,StorageUsage,11.6514,5.24,USD,aws-rds-prod-001,Charge for RDS StorageUsage in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-4246,Prod,ap-south-1,Lambda,Lambda-GB-Second,34.6271,15.58,USD,aws-lambda-prod-001,Charge for Lambda Lambda-GB-Second in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-8967,Prod,ap-south-1,Lambda,Requests,98.2047,44.19,USD,aws-lambda-prod-001,Charge for Lambda Requests in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-4443,Prod,ap-south-1,Databricks,Premium-Worker-DBU,25.0981,11.29,USD,aws-databricks-prod-001,Charge for Databricks Premium-Worker-DBU in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-3387,Prod,ap-south-1,Databricks,Serverless-SQL-DBU,15.1409,6.81,USD,aws-databricks-prod-001,Charge for Databricks Serverless-SQL-DBU in ap-south-1,FIN-OPS
2026-01-28,AWS,ACT-8231,Staging,us-east-1,EC2,RunInstances,15.1315,2.27,USD,aws-ec2-staging-001,Charge for EC2 RunInstances in us-east-1,ENG-RD
2026-01-28,AWS,ACT-1654,Staging,us-east-1,EC2,EBS:VolumeUsage,91.317,13.7,USD,aws-ec2-staging-001,Charge for EC2 EBS:VolumeUsage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-6386,Staging,us-east-1,EC2,DataTransfer-Out,35.462,5.32,USD,aws-ec2-staging-001,Charge for EC2 DataTransfer-Out in us-east-1,ENG-RD
2026-01-28,AWS,ACT-4037,Staging,us-east-1,S3,StandardStorage,99.0372,14.86,USD,aws-s3-staging-001,Charge for S3 StandardStorage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-3703,Staging,us-east-1,S3,Select-Storage,56.8924,8.53,USD,aws-s3-staging-001,Charge for S3 Select-Storage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8199,Staging,us-east-1,S3,DataTransfer-Out,45.8027,6.87,USD,aws-s3-staging-001,Charge for S3 DataTransfer-Out in us-east-1,ENG-RD
2026-01-28,AWS,ACT-3571,Staging,us-east-1,RDS,db.m5.large,89.6119,13.44,USD,aws-rds-staging-001,Charge for RDS db.m5.large in us-east-1,ENG-RD
2026-01-28,AWS,ACT-6888,Staging,us-east-1,RDS,StorageUsage,93.7127,14.06,USD,aws-rds-staging-001,Charge for RDS StorageUsage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8884,Staging,us-east-1,Lambda,Lambda-GB-Second,93.852,14.08,USD,aws-lambda-staging-001,Charge for Lambda Lambda-GB-Second in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8453,Staging,us-east-1,Lambda,Requests,80.0115,12.0,USD,aws-lambda-staging-001,Charge for Lambda Requests in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8029,Staging,us-east-1,Databricks,Premium-Worker-DBU,56.7609,8.51,USD,aws-databricks-staging-001,Charge for Databricks Premium-Worker-DBU in us-east-1,ENG-RD
2026-01-28,AWS,ACT-1159,Staging,us-east-1,Databricks,Serverless-SQL-DBU,36.3253,5.45,USD,aws-databricks-staging-001,Charge for Databricks Serverless-SQL-DBU in us-east-1,ENG-RD
2026-01-28,AWS,ACT-5163,Staging,eu-west-1,EC2,RunInstances,66.5041,9.98,USD,aws-ec2-staging-001,Charge for EC2 RunInstances in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-8259,Staging,eu-west-1,EC2,EBS:VolumeUsage,51.5077,7.73,USD,aws-ec2-staging-001,Charge for EC2 EBS:VolumeUsage in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-4062,Staging,eu-west-1,EC2,DataTransfer-Out,10.0529,1.51,USD,aws-ec2-staging-001,Charge for EC2 DataTransfer-Out in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-6430,Staging,eu-west-1,S3,StandardStorage,35.6496,5.35,USD,aws-s3-staging-001,Charge for S3 StandardStorage in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-1372,Staging,eu-west-1,S3,Select-Storage,99.6333,14.94,USD,aws-s3-staging-001,Charge for S3 Select-Storage in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-4413,Staging,eu-west-1,S3,DataTransfer-Out,78.8038,11.82,USD,aws-s3-staging-001,Charge for S3 DataTransfer-Out in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-9334,Staging,eu-west-1,RDS,db.m5.large,94.8071,14.22,USD,aws-rds-staging-001,Charge for RDS db.m5.large in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-8389,Staging,eu-west-1,RDS,StorageUsage,98.6275,14.79,USD,aws-rds-staging-001,Charge for RDS StorageUsage in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-4401,Staging,eu-west-1,Lambda,Lambda-GB-Second,96.5507,14.48,USD,aws-lambda-staging-001,Charge for Lambda Lambda-GB-Second in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-5472,Staging,eu-west-1,Lambda,Requests,48.9437,7.34,USD,aws-lambda-staging-001,Charge for Lambda Requests in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-7254,Staging,eu-west-1,Databricks,Premium-Worker-DBU,16.4121,2.46,USD,aws-databricks-staging-001,Charge for Databricks Premium-Worker-DBU in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-9755,Staging,eu-west-1,Databricks,Serverless-SQL-DBU,36.9738,5.55,USD,aws-databricks-staging-001,Charge for Databricks Serverless-SQL-DBU in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-5738,Staging,ap-south-1,EC2,RunInstances,45.4589,6.82,USD,aws-ec2-staging-001,Charge for EC2 RunInstances in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-7664,Staging,ap-south-1,EC2,EBS:VolumeUsage,47.94,7.19,USD,aws-ec2-staging-001,Charge for EC2 EBS:VolumeUsage in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-5422,Staging,ap-south-1,EC2,DataTransfer-Out,39.7378,5.96,USD,aws-ec2-staging-001,Charge for EC2 DataTransfer-Out in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-9563,Staging,ap-south-1,S3,StandardStorage,14.541,2.18,USD,aws-s3-staging-001,Charge for S3 StandardStorage in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-3321,Staging,ap-south-1,S3,Select-Storage,93.8466,14.08,USD,aws-s3-staging-001,Charge for S3 Select-Storage in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-1889,Staging,ap-south-1,S3,DataTransfer-Out,51.8811,7.78,USD,aws-s3-staging-001,Charge for S3 DataTransfer-Out in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-1622,Staging,ap-south-1,RDS,db.m5.large,51.5107,7.73,USD,aws-rds-staging-001,Charge for RDS db.m5.large in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-1739,Staging,ap-south-1,RDS,StorageUsage,83.3666,12.5,USD,aws-rds-staging-001,Charge for RDS StorageUsage in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-8313,Staging,ap-south-1,Lambda,Lambda-GB-Second,25.9945,3.9,USD,aws-lambda-staging-001,Charge for Lambda Lambda-GB-Second in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-4394,Staging,ap-south-1,Lambda,Requests,93.6784,14.05,USD,aws-lambda-staging-001,Charge for Lambda Requests in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-9319,Staging,ap-south-1,Databricks,Premium-Worker-DBU,67.4832,10.12,USD,aws-databricks-staging-001,Charge for Databricks Premium-Worker-DBU in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-4204,Staging,ap-south-1,Databricks,Serverless-SQL-DBU,55.6762,8.35,USD,aws-databricks-staging-001,Charge for Databricks Serverless-SQL-DBU in ap-south-1,ENG-RD
2026-01-28,AWS,ACT-9257,Dev,us-east-1,EC2,RunInstances,12.4721,1.87,USD,aws-ec2-dev-001,Charge for EC2 RunInstances in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8489,Dev,us-east-1,EC2,EBS:VolumeUsage,18.8172,2.82,USD,aws-ec2-dev-001,Charge for EC2 EBS:VolumeUsage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-1700,Dev,us-east-1,EC2,DataTransfer-Out,85.4837,12.82,USD,aws-ec2-dev-001,Charge for EC2 DataTransfer-Out in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8830,Dev,us-east-1,S3,StandardStorage,48.9868,7.35,USD,aws-s3-dev-001,Charge for S3 StandardStorage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-9276,Dev,us-east-1,S3,Select-Storage,75.2731,11.29,USD,aws-s3-dev-001,Charge for S3 Select-Storage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8089,Dev,us-east-1,S3,DataTransfer-Out,73.4,11.01,USD,aws-s3-dev-001,Charge for S3 DataTransfer-Out in us-east-1,ENG-RD
2026-01-28,AWS,ACT-8310,Dev,us-east-1,RDS,db.m5.large,36.9614,5.54,USD,aws-rds-dev-001,Charge for RDS db.m5.large in us-east-1,ENG-RD
2026-01-28,AWS,ACT-4534,Dev,us-east-1,RDS,StorageUsage,47.8707,7.18,USD,aws-rds-dev-001,Charge for RDS StorageUsage in us-east-1,ENG-RD
2026-01-28,AWS,ACT-9785,Dev,us-east-1,Lambda,Lambda-GB-Second,31.4202,4.71,USD,aws-lambda-dev-001,Charge for Lambda Lambda-GB-Second in us-east-1,ENG-RD
2026-01-28,AWS,ACT-7971,Dev,us-east-1,Lambda,Requests,46.3193,6.95,USD,aws-lambda-dev-001,Charge for Lambda Requests in us-east-1,ENG-RD
2026-01-28,AWS,ACT-4971,Dev,us-east-1,Databricks,Premium-Worker-DBU,68.2996,10.24,USD,aws-databricks-dev-001,Charge for Databricks Premium-Worker-DBU in us-east-1,ENG-RD
2026-01-28,AWS,ACT-6505,Dev,us-east-1,Databricks,Serverless-SQL-DBU,30.4396,4.57,USD,aws-databricks-dev-001,Charge for Databricks Serverless-SQL-DBU in us-east-1,ENG-RD
2026-01-28,AWS,ACT-1620,Dev,eu-west-1,EC2,RunInstances,82.4213,12.36,USD,aws-ec2-dev-001,Charge for EC2 RunInstances in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-2225,Dev,eu-west-1,EC2,EBS:VolumeUsage,35.2935,5.29,USD,aws-ec2-dev-001,Charge for EC2 EBS:VolumeUsage in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-8438,Dev,eu-west-1,EC2,DataTransfer-Out,81.4818,12.22,USD,aws-ec2-dev-001,Charge for EC2 DataTransfer-Out in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-3362,Dev,eu-west-1,S3,StandardStorage,88.1769,13.23,USD,aws-s3-dev-001,Charge for S3 StandardStorage in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-1731,Dev,eu-west-1,S3,Select-Storage,23.5469,3.53,USD,aws-s3-dev-001,Charge for S3 Select-Storage in eu-west-1,ENG-RD
2026-01-28,AWS,ACT-4480,Dev,eu-west-1,S3,DataTransfer-Out,78.0496,11.71,USD,aws-s3-dev-001,Charge for S3 DataTransfer-Out in eu-west-1,ENG-RD
